1970,1980,1990,2000,2010,word
1,1,1,1,1,close
0,0,1,1,1,changeable
1,1,1,1,1,glistening
0,1,1,2,1,burned
1,0,0,1,0,available
0,0,0,0,1,solo
0,0,1,0,0,latin
1,1,1,2,1,deserving
1,1,0,1,1,missing
0,0,0,1,0,general-purpose
0,0,1,0,0,hundred_and_one
0,1,1,1,0,invisible
1,0,1,1,0,lyrical
1,1,1,0,1,cryptic
0,0,0,1,0,last
1,0,1,0,0,hesitant
0,0,0,1,0,tapered
1,1,1,1,1,foreign
2,2,1,2,0,sensitive
0,0,0,1,1,retarded
0,0,0,1,0,experimental
1,0,1,0,0,headed
1,1,1,1,1,simple
1,1,1,1,1,sweet
1,1,1,1,1,hollow
1,0,1,0,0,newborn
0,0,0,0,1,unsuccessful
0,1,1,1,0,expensive
0,0,0,1,0,startling
0,0,1,0,0,damp
0,0,0,1,1,political
1,1,1,1,1,secret
1,1,1,1,1,damn
0,0,1,1,0,coarse
0,0,1,1,0,annihilating
0,2,1,0,0,firm
0,0,1,0,0,affectionate
2,0,0,1,0,gay
1,1,1,0,1,assorted
0,0,0,1,1,awake
0,0,1,0,0,extensive
1,0,0,0,0,inclement
1,1,1,1,0,solid
1,1,1,1,1,straight
1,0,1,1,1,dusty
1,1,1,1,0,cagey
1,0,1,0,0,pressed
0,0,1,1,0,hoggish
0,0,1,1,0,acclivitous
1,1,1,1,1,ready
2,1,1,1,1,aged
1,1,0,0,0,sensual
1,1,1,1,1,higher
1,1,1,1,1,covetous
1,1,0,1,0,used
0,0,0,0,1,fatty
1,0,0,0,0,alert
0,0,1,0,0,rabid
0,0,0,1,0,haunting
0,0,0,1,0,timid
0,0,1,0,0,recent
0,0,1,0,0,indefinable
0,0,1,0,0,canned
0,1,0,1,0,persuasive
1,1,0,1,0,edgy
0,0,1,1,1,concrete
1,0,0,1,1,swiss
0,1,0,0,0,temperamental
0,1,0,0,0,alluring
0,0,1,0,0,egoistic
0,1,1,1,1,inactive
0,0,0,1,1,cocky
1,0,0,0,0,overfed
0,1,1,0,0,superficial
0,0,1,1,1,cut
0,0,1,0,0,alternate
0,1,0,0,0,toothed
1,1,0,1,0,eager
1,1,1,0,0,brand-new
0,0,1,0,0,crying
1,1,1,1,1,surprised
0,0,0,1,0,sensational
0,0,0,1,0,jutting
0,0,1,0,0,unlimited
0,0,1,1,1,apt
0,0,0,1,0,necessary
1,0,0,0,0,helpful
0,0,1,0,0,overriding
0,0,1,0,0,empyreal
0,0,0,1,0,forty-four
0,0,0,2,2,popular
0,0,1,1,0,stylish
1,1,1,1,1,foolish
0,0,1,1,1,healthy
0,1,1,1,1,eldritch
0,0,1,1,1,extremist
1,1,1,1,0,one-way
1,0,1,0,0,mighty
1,2,1,1,0,curious
0,1,1,1,2,pale
0,0,0,1,0,irresistible
0,0,1,1,0,exceeding
0,0,1,1,1,ill-mannered
0,2,2,2,2,bogus
0,1,0,0,0,minimal
0,1,0,0,0,anarchic
0,0,1,1,1,patient
0,0,1,0,0,jazzy
0,1,1,1,1,scraggy
1,0,1,1,0,concealed
1,1,0,0,1,tidal
0,1,1,1,0,intense
1,1,1,1,1,dormant
0,0,0,1,0,ill-defined
1,0,0,1,1,cautious
0,1,0,0,0,discontented
1,1,1,0,1,working
1,0,1,0,0,youthful
1,0,0,0,0,calloused
0,0,0,1,0,integral
0,0,0,0,1,delusional
0,0,0,1,0,impressed
0,0,0,1,0,priggish
0,0,1,0,0,sneaky
1,2,1,2,0,lone
1,1,1,1,1,live
1,1,1,1,1,long
1,0,0,1,0,baggy
0,0,0,1,1,homemade
0,1,1,0,1,bored
0,0,1,1,1,impudent
1,0,0,0,0,jewish
1,0,0,0,0,audacious
0,0,1,0,1,crank
0,0,0,1,0,fishy
0,0,1,1,0,russian
0,0,1,0,1,brokenhearted
1,1,0,0,1,dull
0,1,0,0,0,intuitive
0,0,0,1,0,politic
0,0,0,1,0,accustomed
1,1,1,1,1,loving
1,0,1,1,1,similar
0,0,1,0,0,divinatory
0,0,0,1,0,ordered
0,1,1,1,0,worthwhile
0,0,0,1,0,defined
0,1,0,0,0,invincible
1,1,1,1,0,proper
0,1,0,0,0,graceful
0,0,1,1,0,phantom
0,0,0,1,0,begrimed
0,0,0,1,0,fogged
1,1,1,1,1,insomniac
0,0,1,0,0,occasional
0,0,0,0,1,paralytic
0,0,0,1,0,irreplaceable
1,1,1,1,1,nice
0,0,0,0,1,viral
0,1,0,1,0,prepared
1,0,0,0,0,meaning
3,2,3,2,2,charming
0,1,0,0,0,restrained
1,0,0,0,1,clenched
0,0,1,1,0,ternary
0,0,0,1,0,narrative
2,1,2,2,1,fresh
0,0,1,0,0,alien
0,0,1,0,0,intricate
0,0,1,0,0,concerned
1,1,1,1,1,young
0,0,0,1,0,halfhearted
1,0,0,0,0,masculine
0,0,0,1,0,redemptive
1,1,0,0,0,pleasing
1,1,0,1,1,friendly
0,0,0,1,0,lunar
0,0,1,0,0,breathing
0,0,0,1,0,coquettish
1,0,0,0,0,egotistic
0,0,1,1,0,cellular
1,0,2,1,0,entire
1,1,1,0,0,stiff
0,0,1,1,0,anxious
2,0,0,1,0,nightlong
1,0,0,0,0,sacrificial
0,0,1,1,0,exuberant
1,1,0,0,0,ardent
0,0,0,1,0,bloodshot
0,1,1,1,0,odd
0,0,0,0,1,hourly
1,0,0,0,0,unavailable
1,0,1,1,0,indian
1,0,0,1,0,cozy
0,0,0,1,0,commercial
0,0,1,1,0,fifteenth
0,0,0,1,0,focused
1,1,1,2,2,conceited
1,1,1,1,1,sexy
0,0,1,0,0,brunet
0,0,1,0,0,implicit
0,0,1,2,0,extreme
1,1,1,1,1,great
0,1,0,0,0,indivisible
0,0,0,1,0,uneasy
0,0,1,0,0,distressed
0,0,1,1,1,involved
0,0,1,0,1,eastside
1,0,1,1,0,avaricious
0,0,0,1,1,submerged
1,0,1,0,0,nameless
1,1,1,0,0,bittersweet
0,0,1,1,0,limp
0,0,1,0,0,hospitable
1,1,1,1,1,private
1,0,1,0,0,hardy
0,0,0,1,0,gooey
1,0,1,0,0,standing
1,0,0,1,1,duplicate
0,0,1,0,0,asteroid
0,0,0,1,0,three_hundred
0,1,0,0,0,bodily
1,1,1,1,1,ashamed
0,1,1,0,0,tattered
0,0,1,1,1,actual
0,0,0,1,0,unfaithful
0,0,1,0,0,fooling
1,0,2,1,1,bally
1,0,0,0,1,gruff
0,0,1,1,0,infinitesimal
0,0,1,1,1,obvious
0,1,1,1,1,thin
0,1,1,0,0,murmuring
0,0,1,0,0,reserved
0,1,1,1,0,bent
0,1,0,1,1,thirsty
0,0,0,0,1,at_a_loss
0,0,1,0,0,reedy
1,1,1,1,1,high
1,1,1,1,1,tan
0,0,0,1,0,counterfeit
0,0,1,0,0,justifiable
0,0,1,0,0,cross-eyed
0,0,1,1,0,fortunate
0,0,1,0,0,located
0,1,1,0,1,animal
1,0,1,0,0,native
0,0,1,0,0,intelligent
2,0,1,0,1,fine-looking
0,0,0,1,0,abrasive
0,0,1,0,0,fleshy
1,1,0,1,0,psychedelic
2,0,0,0,0,consecrated
0,0,0,1,1,untrimmed
1,1,1,1,1,light
1,1,2,1,1,chief
0,0,0,1,1,crazed
1,0,0,2,0,classy
1,0,0,0,0,unmade
1,0,2,2,2,brumous
1,1,1,0,0,rusted
1,1,1,1,0,mute
0,0,0,1,0,rebellious
1,0,0,0,0,doubtful
0,1,0,0,0,contaminated
1,1,1,1,1,perfect
1,0,1,1,1,outer
0,0,0,1,0,unstained
0,0,1,1,0,choosy
1,0,0,0,0,nostalgic
1,1,1,1,1,willing
1,0,1,1,1,aquiline
0,1,1,1,1,orange
0,1,1,0,0,covered
1,0,0,0,0,forty-one
0,1,1,0,0,untouchable
0,0,1,0,1,cutting
0,0,1,0,0,placid
0,0,1,0,0,legendary
1,0,0,0,0,hot-blooded
1,1,1,1,0,handy
1,1,0,0,0,presidential
0,0,0,0,1,frayed
0,0,1,0,0,profound
0,1,1,1,1,blazing
0,0,0,1,0,unpredictable
0,0,0,1,0,delightful
0,0,0,1,0,enigmatic
1,0,1,1,1,changeless
1,0,0,0,0,inverted
0,0,0,1,0,jagged
0,1,1,1,0,sexual
0,1,0,0,0,butch
0,1,0,0,1,borderline
0,1,0,0,0,cerebral
0,0,1,0,0,oriental
2,4,3,4,3,red
0,1,0,0,0,age-old
1,0,0,0,0,organic
2,0,0,2,1,adolescent
0,0,1,0,0,feasible
1,0,0,0,0,chilly
1,1,0,1,0,mortal
1,0,0,0,0,sorrowful
0,0,1,1,0,south
0,1,0,1,1,powerful
1,0,0,1,0,autographed
1,0,1,1,0,blowy
0,0,0,0,1,cardiac
0,0,1,0,1,eleventh
0,0,1,1,0,imperial
1,1,1,0,1,ancient
1,1,1,1,0,smaller
0,1,1,1,0,unknown
0,0,1,1,1,potty
0,0,1,1,0,painful
0,0,1,0,0,prone
0,1,0,0,0,sixteenth
0,1,0,0,0,celibate
1,0,1,1,1,loved
1,1,0,0,0,dead-end
0,0,0,1,0,appealing
1,1,0,1,0,greater
0,1,0,0,0,imaginative
1,1,0,1,0,false
0,0,1,1,1,comfortable
1,1,1,1,0,gentle
0,0,0,1,0,north
1,1,1,1,1,complete
1,1,1,1,1,afraid
1,1,1,1,1,able
0,0,1,0,0,mid
0,0,1,0,0,caducous
0,0,1,0,0,pivotal
0,0,0,1,0,autocratic
1,0,1,1,1,worldwide
0,0,0,1,0,hazel
0,0,1,0,0,deathless
0,1,0,0,0,baritone
0,0,0,1,0,alarmed
0,0,0,0,1,undeniable
0,0,0,1,0,metaphysical
0,0,1,0,0,cloaked
0,0,0,1,1,absurd
0,0,0,2,0,exclusive
1,0,0,0,0,tearful
0,0,0,1,0,parked
1,2,1,1,1,rough
0,1,0,0,0,unfinished
0,0,1,0,0,hopeful
1,1,1,1,1,local
0,0,1,1,1,delirious
1,1,1,1,1,familiar
0,0,0,1,0,overall
1,1,1,1,1,lucky
0,1,0,0,0,arrhythmic
1,0,1,1,1,joint
0,0,1,0,0,legitimate
0,1,0,0,0,defenseless
1,1,1,1,1,endless
1,0,0,1,1,married
0,0,1,1,0,affluent
0,1,1,1,0,streamlined
1,0,0,0,0,deathlike
0,0,1,0,1,futuristic
0,0,1,1,0,untrue
0,0,1,1,0,finical
0,0,0,1,0,ocular
0,1,0,0,0,canine
1,0,1,0,0,desperate
1,0,0,0,0,incurable
0,1,0,0,0,nuclear
1,0,0,0,0,supernatural
1,1,1,1,1,closed
0,1,1,0,0,crude
0,0,0,1,0,comparable
0,0,0,1,0,explosive
1,0,1,1,0,dateless
1,1,1,1,1,regretful
0,1,0,1,0,untouched
1,0,1,1,1,equal
0,0,0,1,0,year-round
0,1,0,0,0,kosher
0,0,1,0,0,puff
2,0,2,0,0,glorious
0,0,0,1,1,relevant
1,1,1,1,1,second
0,0,0,1,0,decent
0,1,1,0,0,dazzling
1,1,1,1,1,restless
0,2,1,1,1,permanent
0,0,1,1,0,seasoned
0,1,0,0,0,drowsy
0,1,0,0,0,painted
1,0,1,1,0,moved
0,0,0,1,0,jaded
0,0,1,0,0,meaningless
0,1,1,0,0,finished
0,1,1,1,0,tense
0,1,1,0,1,hateful
0,1,1,1,0,present
0,0,0,1,0,lebanese
1,0,0,1,0,bipartisan
0,0,1,0,0,abandoned
0,0,0,1,0,pretentious
2,1,1,1,2,wild
0,1,0,1,0,carved
0,1,0,1,1,ripe
1,1,0,0,0,far-out
0,0,0,1,0,optimistic
0,0,0,0,1,ninety-five
0,1,1,0,0,lunatic
0,0,0,1,0,defiant
1,1,1,1,1,strange
0,0,1,0,0,twelfth
1,1,1,2,1,difficult
0,0,0,0,1,bald
0,0,1,1,0,robotic
0,0,1,0,0,infinite
1,0,0,0,0,celtic
1,0,0,0,1,enamored
0,0,0,1,0,redeemable
1,0,0,0,0,english
1,0,1,1,0,usual
0,0,1,0,0,spastic
0,0,1,0,0,accurate
1,0,0,0,0,high-rise
0,0,1,1,0,domestic
1,1,1,2,0,distant
1,1,0,0,0,wild-eyed
1,0,0,0,0,roomy
0,0,1,0,0,rapid
0,1,0,1,1,attractive
0,1,0,0,0,tawny
1,1,1,1,1,wet
1,1,1,1,1,smart
0,0,1,0,1,clouded
0,0,1,1,0,crushed
0,0,1,0,0,single-handed
0,0,1,1,0,facial
2,0,3,4,2,crisp
1,1,1,1,1,like
1,1,1,2,2,lost
1,0,0,0,0,starry
1,1,1,1,1,soft
1,1,0,1,0,italian
1,1,1,1,1,alive
1,0,1,0,0,elephantine
2,1,0,1,1,ablaze
0,0,0,1,0,leery
1,1,2,2,1,bantam
0,0,1,0,0,steaming
0,1,0,0,0,broad
0,0,0,1,1,leaded
0,0,1,1,0,instantaneous
1,0,0,0,0,stellar
0,0,1,0,0,worthy
0,0,0,0,1,fluorescent
0,1,1,0,0,noisy
1,1,1,1,1,rare
0,1,0,0,0,compatible
1,0,0,0,0,self-made
0,1,0,0,0,flaky
0,0,0,0,1,beige
1,1,1,0,1,curative
0,0,0,1,0,baseless
0,1,1,2,0,boggy
1,1,0,0,0,rhythmical
0,0,0,1,0,articulate
0,0,1,1,0,chronic
0,1,1,1,0,female
0,0,1,0,0,pointless
1,0,1,0,0,mere
0,0,1,0,0,elastic
0,0,0,1,0,effeminate
0,0,0,1,0,stainless
1,0,0,1,0,noticed
0,1,0,0,0,continental
1,1,1,1,1,inner
0,0,0,1,1,glib
0,0,0,1,0,cosmopolitan
0,1,0,0,0,hazardous
0,0,0,1,0,insured
0,0,0,2,0,bum
1,1,1,1,1,wise
0,1,1,1,0,dangerous
0,1,0,1,1,official
1,1,1,1,0,smooth
1,0,0,0,0,rickety
0,0,1,0,0,supreme
0,0,0,1,0,topless
1,1,1,1,1,in-between
0,1,2,1,0,incredible
0,0,1,0,0,dilatory
0,2,1,1,1,deadly
0,0,0,1,0,offensive
0,0,1,0,0,virtual
0,1,0,0,1,ecstatic
0,0,1,0,0,traumatic
0,1,0,1,0,chancy
0,1,0,0,0,namby-pamby
0,1,0,0,0,seismic
0,0,1,0,0,contraceptive
0,0,1,0,0,lukewarm
1,1,0,0,0,smoke-filled
0,0,0,1,0,rural
