1970,1980,1990,2000,2010,word
1,1,0,0,0,sharper
0,0,0,1,0,perk
0,1,3,2,1,positive
2,3,3,2,0,angry
0,0,0,1,0,pero
0,0,1,0,0,perm
0,0,0,0,2,fifty-pound
3,12,13,14,9,live
0,0,1,0,0,planted
0,0,0,1,0,ayy
0,1,0,0,0,ahhh
0,0,0,0,1,cuter
0,0,1,3,2,actin
0,0,2,0,0,australian
0,0,0,0,1,mamita
0,1,0,0,0,long-legged
1,0,0,0,0,midnight`s
1,4,3,8,0,wicked
0,0,0,1,0,menstrual
0,0,0,0,1,smudged
0,0,0,1,1,fierce
0,0,1,0,0,one-two
0,0,0,2,0,oooooooh
0,1,0,0,0,oom
4,2,2,7,2,ooo
0,0,0,0,1,transgendered
54,61,50,48,24,ooh
0,1,0,0,0,nah-ah
0,0,0,0,2,stinging
0,1,0,0,0,downtown
0,0,0,1,0,visual
1,0,0,1,2,cautious
0,0,0,1,0,dismal
0,0,0,0,1,olive
0,1,0,0,1,daddys
2,1,21,22,2,fly
0,1,0,0,0,walled
0,0,2,0,0,graphic
0,0,1,0,0,unthought-of
0,0,1,0,0,indescribable
0,0,0,1,0,payin
2,3,3,1,0,hardest
0,0,0,4,3,sour
0,0,0,1,0,flo
1,0,0,0,0,believed
1,0,0,0,0,do-do-do-do
0,0,1,1,0,unconditional
2,0,0,0,0,nearest
29,30,55,83,29,crazy
0,0,0,1,0,performer
1,0,0,0,0,rosie
0,1,0,0,0,awesome
0,0,1,0,0,lordy
2,1,4,8,1,confused
0,1,0,0,0,overzealous
0,0,1,0,1,greenest
0,0,0,1,0,bridesmaid
0,0,0,0,1,dropped
0,0,0,0,1,chic
0,0,0,0,2,counting
2,4,3,2,4,pink
1,0,0,0,1,winter
0,0,0,1,0,skater
1,0,0,1,0,nonchalant
0,0,0,1,0,means
0,0,0,1,0,tearin
0,0,0,1,0,write
0,1,0,0,0,immune
0,0,0,1,0,vital
0,0,0,0,1,llega
0,0,2,0,0,windless
1,8,16,4,1,pure
0,0,1,0,1,unforgettable
0,1,3,0,0,unbelievable
0,0,1,0,0,paramount
0,0,0,1,0,irrational
0,0,0,2,0,impartial
0,2,1,2,0,neat
0,2,1,0,0,dive
0,0,1,1,0,fed
5,3,3,4,4,southern
4,9,25,26,15,mad
0,0,0,0,1,cardiac
0,0,1,1,0,drastic
1,0,0,0,0,warm-blooded
0,1,2,0,2,filthy
0,0,1,0,0,eighth
1,0,0,0,0,egotistical
1,0,0,0,0,muggy
0,1,1,2,0,supersonic
8,5,4,2,1,natural
0,0,1,0,2,wiggle
0,0,0,1,0,6th
0,0,0,1,0,ghostwriter
0,0,0,0,1,explicit
0,0,0,1,0,woolrich
2,0,0,0,0,thorny
0,0,0,1,0,123
0,0,3,0,0,african
8,4,7,10,3,tall
0,0,1,0,0,"wildstle,laughin"
0,1,0,0,0,pulled
0,0,1,0,0,legitimate
0,0,1,0,0,drunken
0,0,0,1,0,exclusive
1,1,0,1,3,lighter
0,0,0,1,0,ludacris
0,0,1,0,0,boogedy-woogedly
1,0,0,0,0,shaky
1,0,0,0,0,playful
0,1,0,0,0,hiring
0,1,0,0,0,idling
0,0,1,0,1,lyric
0,1,0,1,0,crack
28,48,33,39,19,cold
0,0,0,1,0,braid
0,0,0,1,0,buiseness
0,0,0,1,0,ab-sorb
1,0,0,0,0,unlucky
0,0,0,1,0,avid
0,0,1,0,0,ruckest
0,0,2,3,0,curly
0,0,0,0,1,brained
0,1,0,2,0,interesting
0,2,0,0,2,ooh-ooh
0,0,3,5,7,amazing
0,1,0,0,0,groud
0,0,0,1,0,pitchin
0,1,0,0,0,spacious
4,2,3,11,1,main
0,0,0,2,0,disarrayed
0,1,0,0,0,munchin
0,0,0,1,0,truest
0,0,0,0,1,boomin
0,0,0,1,0,hard-top
0,0,0,0,1,moms
2,0,0,0,0,bashful
2,1,1,0,0,soulful
0,0,1,0,0,sarcastic
6,4,8,21,6,feelin
1,0,0,0,1,buzzin
1,0,0,0,0,overpowering
0,1,0,0,0,half
0,1,0,1,0,killed
0,0,1,0,0,mind(constantly
0,0,0,0,1,possess
1,4,4,11,4,wont
1,0,0,0,0,oo-ooh
0,0,0,1,0,haa-u-git
1,0,0,0,0,wond'rous
0,1,1,0,0,headstrong
0,0,1,0,0,rat-a-tat-at
0,2,1,0,1,careless
0,0,1,1,0,jiggy
0,0,1,0,0,el
0,1,0,0,4,square
0,0,1,1,0,d-o-double
0,0,0,0,1,record-breaker
0,0,1,0,0,buryin
0,1,0,0,0,treacherous
0,0,0,0,1,18th
0,0,0,1,0,persian
0,0,1,0,0,mama-uh
0,0,0,0,1,galactic
0,0,0,1,0,busta
0,0,1,0,0,morning
0,0,0,0,1,love.is
0,2,0,0,0,es
1,1,0,0,0,snow-white
0,0,0,0,1,giddy
3,5,6,6,1,living
0,0,0,2,1,100k
0,0,0,0,1,itchin
0,0,2,0,0,3rd
1,0,0,0,0,forty-one
0,0,1,0,0,bogle
0,0,0,1,0,pokin
0,0,0,1,0,dehydrated
0,0,0,0,1,beige
1,0,0,1,0,dutch
1,0,0,0,0,grecian
1,0,0,0,0,astral
0,0,3,1,0,correct
0,0,0,1,0,needin
0,0,0,1,0,punky
0,0,0,0,2,hefty
0,0,0,1,0,raunchy
0,2,0,3,0,seventh
0,0,0,0,2,up.your
1,0,0,0,0,laa
1,1,0,1,0,complicated
0,1,0,0,0,bumpy
5,1,0,0,2,la-la
0,0,0,0,1,cough
0,1,0,1,0,o-o-oh
0,0,1,0,0,overanalyze
0,0,1,0,0,disguised
0,0,0,5,0,fa
0,0,0,1,0,drownin
0,0,2,0,0,sneaky
0,0,1,0,0,british
2,1,2,4,3,honest
0,0,0,2,0,chevy
13,5,20,3,1,funky
1,0,0,0,0,thine
0,1,0,0,0,tangled
0,0,0,1,0,swine
0,0,1,0,0,swing
1,0,0,0,0,button-pushing
0,0,1,1,0,frequent
16,22,17,16,4,blind
0,0,0,1,0,saving
0,0,1,1,2,oohh
0,1,0,1,0,lone
0,0,1,0,1,tippy
0,0,0,2,0,crib
1,0,0,0,0,bluish
0,1,0,1,0,clumsy
0,0,1,1,0,untrue
7,5,8,32,6,fast
0,0,1,1,1,spanish
1,2,0,1,0,impossible
0,1,0,0,0,ring
0,4,0,1,1,tame
0,0,0,1,0,beautful
0,0,0,2,0,mammary
0,0,0,1,0,ont
0,1,0,0,0,farthest
0,0,0,0,1,fishberg
125,130,183,189,80,little
7,2,5,3,0,silent
1,0,0,0,0,a-my
0,0,0,1,0,breed
1,0,0,1,1,plastic
2,1,1,5,0,tragic
1,1,0,0,0,fiery
0,0,1,0,0,five-oh
0,0,0,1,0,body-hotty
15,12,15,47,23,white
0,0,0,1,0,humma
0,0,1,0,0,friend
1,0,0,0,0,underloved
0,0,1,0,0,prone
1,0,0,0,0,fresh-sown
0,0,0,2,0,prissy
0,0,0,1,0,inefficient
0,0,0,1,0,floppy
1,0,0,0,0,hum
0,1,0,0,0,loneliest
0,0,1,1,0,huh
1,0,0,0,0,southbound
0,1,0,0,0,untried
0,0,3,1,0,ridiculous
0,0,1,0,0,hup
0,1,0,0,0,canine
0,0,1,2,0,butt
0,0,1,0,0,copy
0,0,1,0,0,outie
10,9,12,16,9,wide
0,0,0,0,1,paper-thin
0,1,2,0,3,bored
0,0,0,0,1,rugged
0,1,0,0,0,rival
0,0,1,2,0,happened
0,0,1,0,0,diplomatic
0,2,2,3,2,non-stop
0,0,1,0,0,hugable
1,0,1,1,0,so-so
0,0,1,0,0,dissed
0,1,2,2,0,future
0,1,0,0,0,cavalier
1,0,0,0,0,gigantic
1,1,3,3,1,damned
0,0,2,0,0,sublime
0,0,0,0,1,troublesome
0,1,5,3,0,desperate
0,0,1,0,0,nicer
0,1,0,0,0,thriller
0,1,0,1,0,pro
27,24,27,12,4,sad
0,0,0,0,1,13th
0,0,0,1,0,3-something
0,0,1,0,0,learnin
0,0,1,0,0,buried
0,0,0,1,0,bluffin
1,0,1,0,0,insatiable
0,0,0,1,0,nazi
0,0,0,1,0,kush
0,0,1,0,0,lumpy
1,1,4,2,0,burnin
0,0,1,0,0,greek
0,0,1,0,0,aroused
0,0,0,1,0,lycanthropy
1,0,0,1,0,inspired
0,1,0,0,0,five-and-dime
0,0,0,1,0,terrific
0,0,0,1,0,55th
0,0,0,2,0,potential
0,1,0,0,0,hookah
0,0,0,1,0,interior
0,1,1,2,1,blinding
0,0,1,1,0,blunt
0,0,0,1,0,switching
0,0,0,1,0,luckiest
16,24,41,45,14,sure
0,0,0,1,0,multiple
0,0,1,0,0,morena
0,0,0,0,1,oppressive
0,0,0,1,2,opposite
2,2,1,3,1,clearer
0,0,1,0,0,paid
0,0,1,0,0,assault
0,0,0,0,1,intergalactic
0,0,1,1,0,conspicuous
0,0,0,0,1,cuban
1,0,0,1,0,surprising
1,0,0,1,1,feminine
0,0,1,2,1,bangin
0,1,0,0,0,bateau
9,4,5,9,4,proud
2,4,9,16,2,steady
8,8,5,6,2,hungry
0,0,0,1,0,five-hour
1,0,0,0,0,funkiest
0,0,0,0,1,bada
0,0,1,0,0,professional
0,0,0,0,1,thst
0,0,1,0,0,precise
2,0,0,0,0,walking
0,0,1,8,3,shot
0,0,0,0,1,german
2,2,4,4,7,cheap
0,0,1,0,0,hidee-ho
0,0,1,0,0,oohooh
0,0,2,0,0,basic
0,0,0,0,1,trespass
21,21,12,8,17,bright
0,0,1,0,0,cuddly
0,3,2,2,0,oh-oh-oh
1,2,3,3,2,corner
0,0,0,1,0,choppas
1,0,1,0,1,fifth
0,0,0,0,1,ground
1,0,0,1,0,blue-eyed
9,9,14,25,12,slow
2,4,5,1,0,unkind
5,2,4,3,1,stormy
0,1,0,0,0,dich
67,70,112,73,17,true
11,9,13,16,6,outside
0,0,0,1,0,bossy
0,0,0,1,0,ovulating
0,0,0,1,0,fickle
0,0,1,1,0,quickest
25,6,41,49,14,black
0,0,0,0,2,four-letter
0,0,0,2,0,equipped
0,1,0,0,0,god-found
0,0,1,0,0,tic
0,0,0,0,1,daah
0,0,0,1,0,plump
0,0,1,0,0,wheezy
0,0,1,0,0,tri-level
0,0,1,1,0,grave
0,0,1,4,0,frontin
0,0,0,2,0,phatty
0,0,0,0,2,cheat
0,0,0,2,0,southside
0,0,0,1,0,cryin
0,0,0,1,1,freaking
0,1,1,2,1,prime
0,0,1,0,0,reveal
1,0,0,0,0,homegrown
0,0,0,1,0,frustrated
0,0,0,1,0,bowlegged
0,0,1,0,0,ahmad
0,0,0,1,0,keyed
2,1,4,18,7,naked
2,0,3,16,6,stupid
0,0,0,1,0,pha-real
0,0,1,0,0,undefeated
0,0,0,1,0,hotness
0,1,0,0,0,16th
0,0,0,1,0,osbourne
0,0,0,1,0,ghetto-fabulous
0,0,2,0,0,burst
0,0,0,4,0,eighteenth
0,1,0,1,0,maximum
1,0,0,0,0,all-american
0,0,1,0,0,one.we
0,0,0,1,0,explosive
2,2,0,0,0,no-one
0,0,0,2,0,reputed
0,0,1,0,0,intoxicating
0,0,1,2,0,brave
0,0,1,1,0,blacker
0,1,0,0,0,steadfast
0,0,1,0,0,suckin
0,0,4,1,0,crooked
1,0,0,1,0,crawfish
0,1,0,1,0,opening
0,0,0,1,0,thurr
0,0,1,2,0,lonley
0,0,2,0,0,pump
1,0,0,0,0,gray-haired
0,0,1,0,0,fearless
1,0,0,0,0,westbound
0,0,1,0,0,fittin
0,0,0,1,0,notice
0,1,0,0,0,august
1,0,0,0,0,vertical
0,0,0,1,1,parental
2,3,0,2,1,prettiest
0,0,1,0,0,fear)no
0,0,0,1,0,inseparable
0,0,1,0,0,mashin
1,0,0,0,0,ha-ha-happy
0,0,0,1,0,concentrate
2,1,3,1,0,spare
0,1,0,0,0,je
0,1,0,0,0,dutiful
0,0,0,1,0,whoa.happy
5,6,13,17,4,come
0,0,0,2,0,ja
1,0,0,0,0,quack
0,1,0,0,0,fried
0,0,0,0,1,mile-high
0,1,0,0,0,mono
8,7,4,10,4,quiet
0,0,0,1,0,marked
1,0,0,0,0,good-looking
1,0,1,0,1,wishful
0,0,0,0,1,jeremih
0,0,1,0,0,waterbed
1,0,0,0,0,nearby
0,0,1,0,0,folksinger
0,1,0,0,0,sulky
0,0,0,0,1,one-track
0,0,0,0,1,loiterin
0,0,1,0,0,50-50
0,0,0,1,0,dark-skinned
0,0,1,0,0,por
1,0,0,0,0,teen-age
0,0,0,1,0,messin
0,0,0,0,1,possessive
0,0,1,0,0,boukou
0,0,0,1,0,ordered
0,1,0,1,1,bizarre
0,0,4,1,0,runaway
0,0,1,0,0,caring
0,0,1,0,0,siete
0,1,0,0,0,unopened
0,0,0,1,0,capable
0,0,0,1,0,lyte
1,1,5,2,1,west
0,1,2,3,1,classic
0,0,1,0,0,rrrr
0,0,1,1,0,unbelieveable
0,2,0,1,0,tropical
0,0,0,1,0,almighty
5,1,2,2,0,peaceful
0,0,1,0,0,pooooow
0,1,0,0,0,jerky
0,0,0,1,0,worcestershire
0,0,0,0,1,501
0,0,0,1,0,gyal
0,0,0,1,2,devilish
3,7,5,6,2,gray
0,0,1,0,0,fucked-up
0,0,0,1,0,unturned
0,1,0,0,0,tightened
0,1,0,0,0,opportunistic
1,0,0,0,0,rubs
0,0,0,1,1,hatin
0,0,0,2,0,standup
0,0,4,1,0,hardcore
0,0,3,6,2,sticky
0,1,0,0,2,ruby
0,0,0,1,2,talented
0,1,3,1,2,sound
0,1,2,2,0,cutie
0,0,0,1,0,stacked
0,0,0,0,1,onesie
0,0,1,0,0,tribal
3,1,0,1,0,worried
0,0,1,1,0,cash
0,0,0,1,0,trick
0,1,1,0,0,slippery
0,0,1,0,0,five-buck
1,0,0,0,0,newspaper
1,2,1,5,1,finer
1,0,0,0,0,a-break
0,0,1,2,0,coolest
1,0,0,0,0,dubious
2,3,7,2,2,sleeping
0,0,0,3,1,pinky
1,2,1,9,4,middle
0,0,0,1,0,unwritten
0,0,0,1,0,year-round
0,1,0,0,0,believin
0,0,1,2,1,ironic
0,0,1,0,0,o.p.p
0,0,0,3,1,four-wheel
6,8,26,12,7,everyday
1,0,3,4,0,worry
0,0,1,1,0,candied
0,0,1,0,0,tlc
15,17,21,30,23,different
0,0,0,2,1,pat
0,0,1,0,0,harsh
0,0,0,1,0,layli
0,1,0,0,0,heart-break
0,1,2,1,0,locking
0,0,1,0,0,poetic
1,0,0,0,0,tous
0,0,0,1,0,commited
0,0,0,1,0,hecho
2,3,2,3,1,physical
0,0,0,1,0,embarrased
1,0,0,0,1,fair-weather
0,1,0,0,3,barbed
1,0,2,5,1,finish
0,0,1,4,3,tipsy
0,0,1,0,0,braggin
0,0,1,0,2,bulletproof
0,0,0,1,1,statutory
1,0,0,0,0,one-by-one
0,0,0,2,0,delicate
0,0,1,0,0,cheery
0,0,0,1,0,one-man
0,1,0,0,0,undefined
1,0,0,0,0,fadin
0,0,0,1,1,bodied
0,0,0,1,1,vacant
1,3,4,4,1,magical
0,1,0,5,1,breezy
0,0,1,0,0,severe
0,1,0,0,0,seaside
1,0,0,0,0,immeasurable
0,0,0,1,0,"you,i"
0,0,1,0,1,huffin
1,0,0,0,0,shoo-bop
2,0,3,0,1,summer
0,1,0,0,0,desolate
0,0,0,1,1,valuable
0,0,2,0,0,lavish
0,0,0,1,0,panoramic
0,0,0,1,1,relevant
0,0,0,1,0,wifey
0,0,1,0,0,prejudiced
0,1,1,2,0,touch
0,0,0,0,1,foreva
0,0,0,1,1,blow
0,0,0,1,0,perty
0,1,1,0,0,widest
1,0,0,0,0,senseless
0,0,0,1,0,pez
0,0,0,7,0,verse
1,0,0,0,0,underfed
0,0,1,0,0,formative
0,1,0,0,0,rosy
0,0,1,0,0,extensive
0,0,1,0,0,heavier
44,65,131,158,56,real
0,0,0,0,1,vocalizing
0,0,1,0,1,spectacular
0,0,0,1,1,read
1,0,0,4,3,hopin
1,0,0,0,0,a-ride
0,0,1,2,0,makin
5,2,2,6,2,early
1,0,0,0,0,orthopedic
1,0,2,5,0,nappy
0,0,1,0,0,listening
1,0,0,0,0,long-haired
0,0,1,0,0,haaaaaaaaa
1,0,0,0,0,vague
0,0,1,4,1,rear
1,0,0,0,0,mod
0,0,1,0,0,distrustful
0,1,0,1,0,chocolate-covered
0,0,0,0,1,hoopty
1,2,1,1,0,stranger
0,0,0,1,0,nosy
0,1,0,0,0,clad
0,0,0,3,0,gimme
0,0,1,0,0,pass-booted
0,0,3,0,0,laughing
0,0,1,0,0,hallelujah
0,1,1,0,0,whatcha
1,0,0,0,0,\n
0,0,0,0,2,downward
0,1,0,0,0,unbalanced
0,0,0,0,1,dale
1,0,0,0,0,best-made
0,0,1,0,0,exposed
0,0,1,0,0,pushy
1,0,0,0,0,a-gettin
0,0,0,1,0,racial
0,0,0,3,0,intact
1,0,0,2,1,matching
0,0,0,0,2,booming
0,0,0,0,1,viral
0,1,0,0,0,caribbean
3,2,0,0,0,lotta
0,0,0,0,1,fliest
0,0,2,1,0,motherfuckin
0,1,2,3,0,slick
0,0,2,0,0,jiggle
0,0,0,0,1,addy
0,0,0,1,0,critical
0,0,0,2,0,lunar
0,0,1,0,0,footsie
0,0,0,0,1,outtie
1,0,0,0,0,stopped
0,0,0,0,1,highbrow
0,0,0,1,0,doggy
1,0,0,0,0,boogie-woogie
2,0,0,0,0,snowy
0,0,0,1,0,bodacious
0,1,3,0,0,intimate
0,0,0,1,0,t-t-totally
1,0,0,0,0,sixth
0,0,0,1,0,excusas
0,0,0,0,1,chuuch
0,0,0,0,1,loudest
14,21,24,17,9,broken
0,1,0,0,0,polluted
0,0,3,1,0,hectic
3,0,1,1,0,exciting
0,0,0,1,0,fictitious
0,1,0,0,0,shocking
2,2,2,1,1,oo
1,0,0,0,2,untamed
3,6,4,14,7,ol
0,0,1,0,0,central
0,0,1,1,0,bong
0,0,0,1,0,jicky-jicky-jicky
7,8,6,21,18,favorite
2,1,0,0,0,slender
0,0,0,1,0,itty
3,5,2,0,3,ow
0,0,1,0,0,carribean
0,1,0,0,0,ot
0,0,0,1,0,deranged
1,0,2,0,0,amber
3,0,4,1,1,bitty
2,1,0,2,0,burning
0,0,1,0,0,wasteful
0,0,0,3,0,whiter
1,0,0,0,0,pick-up
0,0,1,0,0,like-a
0,0,0,1,0,legged
0,0,1,0,0,brunette
0,0,0,1,0,lively
1,0,4,1,0,homeless
0,1,0,0,0,heated
0,0,1,1,0,elementary
0,0,1,0,0,bubonic
0,0,1,2,1,yous
1,0,0,0,0,upstairs
0,1,2,3,1,bubbly
0,1,0,0,0,prepare
0,0,0,1,0,crunk
0,0,2,0,0,needless
0,0,0,1,0,viscious
0,0,0,2,0,chinky
0,0,1,0,0,start
1,1,3,2,0,unspoken
19,12,39,53,13,low
0,0,1,1,0,exceptional
0,1,6,3,1,bubble
0,0,1,0,1,strict
0,0,0,1,0,arguin
0,1,2,0,0,treat
0,0,1,0,0,homeboys
0,0,0,2,0,spicy
4,4,7,4,3,complete
0,0,1,0,0,pissy
1,0,0,0,0,wind-swept
0,0,0,1,0,nothin?cheaper
0,1,0,0,0,mich
0,1,0,0,0,antiquated
0,1,0,0,0,irreversible
0,0,0,1,1,haitian
0,3,5,5,2,longer
0,0,0,1,0,abused
0,0,1,1,0,pull
0,0,0,1,0,stickin
0,0,1,0,0,flamboyant
1,3,7,0,0,romantic
1,1,1,4,1,jamaican
0,0,1,0,0,p-p-politic
0,0,1,0,0,chrous
1,1,1,1,0,sleazy
0,0,0,1,0,maico
0,0,1,1,0,8-track
0,1,1,0,1,darker
2,0,0,2,1,oho
2,2,11,17,4,ohh
0,0,0,1,1,fist
3,5,6,1,2,certain
0,0,0,1,0,ak
3,1,1,0,0,groovin
1,0,1,1,0,moved
0,0,0,1,0,oha
23,41,45,45,14,deep
0,0,0,1,0,bizirk
0,0,0,1,0,intro
1,0,3,1,0,tasty
0,1,0,1,0,carved
0,0,0,1,3,ay
0,0,1,0,0,tranquil
0,0,0,2,0,fifty-fifty
0,0,0,0,1,freeze-framed
1,0,0,0,0,ali-i-i-i-ive
0,0,1,3,2,selfish
0,0,1,0,0,fiddler
0,0,0,1,0,idiot
1,0,0,0,0,backstroke
0,0,1,1,2,loyal
0,0,1,0,0,elemental
1,0,0,0,0,rarin
4,11,7,18,4,tight
0,0,1,0,1,hella
1,0,1,1,0,pappy
0,0,0,2,0,heathen
1,0,0,0,0,gambling
0,1,0,0,0,sposed
0,0,0,1,0,incomprehensible
10,7,10,4,0,poor
0,0,0,1,0,jaded
0,0,0,1,1,obsessed
4,6,1,5,3,separate
0,0,0,1,0,boing
0,0,0,1,0,oo-chie
1,0,0,0,0,custom-made
1,0,0,0,0,neanderthal
0,0,0,0,1,paramedic
0,0,0,1,0,prudent
0,0,0,1,1,blazin
0,0,0,1,1,missed
1,0,0,0,0,tricky
0,0,15,31,16,fuckin
0,0,0,1,0,remote
0,0,1,0,0,unload
0,1,0,4,2,flyin
0,1,1,0,0,finished
0,0,0,2,0,preppy
0,0,0,1,0,curvy
1,0,1,0,0,syncopated
0,0,1,0,0,dramatic
0,0,0,1,0,navigational
0,0,0,1,0,alright
0,1,0,0,0,cold-hearted
0,0,0,0,1,deluxe
1,1,0,1,3,tanned
0,1,7,3,2,original
0,0,0,0,1,grudgy
0,0,1,1,0,represent
0,0,0,2,0,diss
0,0,0,1,0,sicilian
2,1,2,2,0,chinese
3,0,4,4,2,hooked
1,0,1,0,0,suburban
0,0,0,2,0,fuego
1,1,0,0,0,messy
0,3,0,3,0,follow
0,0,2,1,0,religious
0,0,0,1,0,"done,fresh"
0,4,4,2,0,shattered
1,5,0,5,2,careful
0,0,1,0,0,iz-h
0,0,1,0,0,irrelevant
1,0,5,5,5,baddest
0,1,2,0,0,sparkling
1,0,0,1,1,skip
0,1,0,1,0,crimson
1,0,0,1,0,smile
0,0,0,1,0,te
0,1,0,1,0,midwest
1,0,0,0,0,fill-in
0,0,2,1,0,ta
0,0,0,2,0,mornin
0,3,3,6,0,worse
0,1,0,0,0,egyptian
0,1,0,2,0,far
0,0,0,1,0,mockingbird
0,0,0,1,0,"on,on"
1,1,0,0,1,carefree
3,4,18,13,8,fat
1,0,0,0,0,coloured
3,2,3,0,3,heavenly
0,0,1,0,0,cypher
1,1,4,7,13,worst
0,1,2,3,0,got
4,1,1,1,0,awful
0,0,1,0,0,subterranean
0,1,0,0,0,punchin
3,0,0,0,0,sentimental
1,0,0,1,0,washing
0,0,7,4,1,large
0,1,2,3,0,sane
8,10,10,12,8,small
0,0,0,1,0,masqueno
0,0,0,0,2,louie
0,0,0,1,0,humongous
0,0,1,1,0,quicker
0,0,1,0,0,portable
0,0,0,0,1,hitta
0,0,0,0,1,colossal
0,0,0,0,1,plaid
1,1,0,0,0,built-in
10,9,17,16,6,past
1,0,1,0,0,shinin
0,0,0,1,0,warnin
0,0,0,2,0,pretentious
1,0,1,1,0,casual
0,0,1,0,0,handicapped
1,0,0,0,0,billion-year-old
0,0,0,1,0,snow-covered
2,1,1,3,0,cutest
0,0,1,0,0,poisonous
1,1,2,0,0,brief
0,0,0,1,0,skid
0,0,1,0,0,crush
0,1,0,1,0,undecided
2,4,4,0,1,everlasting
0,1,1,1,1,public
0,0,1,0,0,voicin
1,0,0,2,1,daily
0,0,0,1,0,ferocious
1,1,4,0,0,eternal
0,0,0,0,1,hungover
1,3,3,5,2,loose
1,1,0,0,0,hitchin
0,0,0,1,0,bitchin
0,0,0,1,0,bu-sy
0,0,0,1,1,selective
0,1,0,0,0,unheeded
0,0,1,0,0,offerin
36,35,51,28,9,strong
0,1,0,0,0,six-shot
0,0,6,0,0,fatter
0,0,1,0,0,we-a
0,1,0,0,0,bible
2,0,0,1,0,colored
0,0,0,1,0,jackin
0,0,0,1,1,vegetarian
0,0,0,2,0,likin
0,1,0,0,0,deadhead
0,0,0,2,0,spankin
0,0,2,2,0,ohhhhh
0,0,1,0,0,penetentiary
1,0,0,0,0,fatted
0,0,3,2,0,milky
0,1,0,0,0,narrow
0,0,0,0,1,weirder
1,1,0,0,1,brightest
0,0,0,1,0,sticking
0,0,0,0,1,ohohoh
0,0,0,0,1,chunka
0,0,1,0,0,vio
0,0,0,1,0,stunger
0,0,0,1,0,coo-coo
0,0,3,1,0,chunky
0,0,0,1,0,benjemin
1,0,1,1,0,rican
0,0,1,1,1,armed
0,0,0,1,0,ol-wu-wopte
0,0,0,1,0,fueras
0,0,1,0,0,conventional
0,0,1,0,1,faint
0,0,1,0,0,rub
1,0,0,0,0,mud-brown
0,1,1,3,1,gorgeous
0,1,0,0,1,jive
0,1,0,0,0,tacky
0,0,1,1,0,wealthy
1,0,0,0,0,stand-up
0,0,0,1,0,teen
3,1,8,6,2,flat
0,1,0,0,0,wretched
0,0,0,1,0,wood-grain
0,0,0,1,0,blaow
0,0,0,2,0,god-forsaken
0,0,0,1,0,saggy
0,0,0,1,0,haffi
0,1,1,0,0,instrumental
0,0,0,1,1,macadamian
0,0,0,1,0,romantical
0,0,1,1,1,stick
0,1,1,0,0,particular
0,0,1,0,0,bye-bye
3,1,6,2,0,mellow
0,3,1,0,0,hurry
0,0,0,1,0,uncool
0,0,1,0,0,fullproof
12,5,18,13,4,glad
0,0,0,0,1,cunning
0,0,1,2,1,keeping
0,1,2,0,1,fatal
0,0,4,0,0,recall
0,0,0,1,0,reconstructive
0,0,1,0,0,centrifugal
3,1,4,3,0,sudden
0,0,0,1,0,watchi
0,0,3,20,2,dem
0,0,0,0,1,dazed
1,0,0,0,0,corncob
0,0,1,2,0,spontaneous
0,0,0,2,0,souped-up
0,0,1,1,0,def
0,0,0,1,0,eyein
18,13,18,30,20,beautiful
0,0,0,1,0,stubborn
0,0,1,0,0,prompt
9,6,10,18,3,brown
1,0,0,1,0,meaner
0,0,2,0,0,neglected
0,0,1,0,0,eazy
0,0,0,1,0,hair-do
0,1,0,0,0,minimum
0,0,2,1,2,salty
0,0,0,1,0,deep-fried
1,0,4,3,3,sharp
0,0,1,0,0,magenta
0,0,1,0,0,ughhhh
0,0,0,3,1,huge
0,0,0,1,0,siren
0,0,0,2,1,awkward
1,0,0,0,0,lousy
0,0,2,1,0,needy
1,1,0,1,4,breaking
0,0,0,2,0,lifegaurd
0,0,0,1,0,coogi
0,0,1,0,0,g-dub
1,2,1,4,1,sacred
0,1,0,0,0,two-track
1,0,0,0,0,roomy
5,10,7,15,9,okay
0,0,1,1,0,tried
0,0,6,5,2,rude
0,0,2,1,0,petite
0,0,0,1,0,bouffant
0,1,0,0,0,never-ending
0,0,0,1,0,unashamed
0,0,1,0,0,tangere
0,1,0,0,0,unsung
0,0,1,4,1,numb
1,0,0,0,0,coming
0,1,1,5,0,fi
0,0,1,0,0,bleak
0,0,0,1,0,snotty
11,6,9,13,10,short
1,3,0,3,0,crowded
1,1,3,7,1,shady
0,0,2,2,0,rowdy
1,0,0,1,0,overnight
1,0,0,0,0,cross-legged
0,1,1,3,0,pay
0,1,0,0,0,lasting
0,0,0,0,1,high-waisted
1,0,0,0,0,mexican
0,0,1,0,0,woodland
0,0,1,0,0,heartfelt
0,1,0,0,1,auburn
0,0,0,3,2,held
1,0,0,0,0,rounder
0,3,3,8,2,naughty
1,0,0,0,0,refried
1,0,0,0,0,my-my
0,1,0,0,0,kinetic
0,0,0,1,0,alrite
0,0,0,0,1,arrogant
0,0,0,1,0,saucy
0,0,0,1,0,thhhheeerre
0,0,1,0,0,thrilling
0,0,0,1,0,karl
0,0,1,0,0,licky
0,0,0,1,0,chasin
0,0,1,0,0,funked
12,6,16,18,7,late
0,0,0,1,0,harmless
0,0,1,0,0,you(to
0,0,1,0,0,nifty
0,0,1,0,0,fido
0,0,0,1,0,frumunda
0,0,0,0,1,margarita
0,0,0,1,0,partyin
0,0,0,1,0,bloodier
119,123,161,200,91,good
